Director,Title,Score,Gross,Movie_Likes,id
Brendan Malloy,Out Cold ,6.3,13903262,0,root BrendanMalloy OutCold 
Brenda Chapman,The Prince of Egypt ,7,101217900,0,root BrendaChapman ThePrinceofEgypt 
Breck Eisner,The Last Witch Hunter ,6,27356090,21000,root BreckEisner TheLastWitchHunter 
Breck Eisner,The Crazies ,6.5,39103378,0,root BreckEisner TheCrazies 
Breck Eisner,Sahara ,6,68642452,0,root BreckEisner Sahara 
Brandon Trost,The FP ,5.6,40557,0,root BrandonTrost TheFP 
Brandon Camp,Love Happens ,5.6,22927390,0,root BrandonCamp LoveHappens 
Bradley Rust Gray,The Exploding Girl ,6.3,24705,377,root BradleyRustGray TheExplodingGirl 
Bradley Parker,Chernobyl Diaries ,5,18112929,24000,root BradleyParker ChernobylDiaries 
Brad Silberling,Moonlight Mile ,6.7,6830957,365,root BradSilberling MoonlightMile 
Brad Silberling,Land of the Lost ,5.4,49392095,0,root BradSilberling LandoftheLost 
Brad Silberling,City of Angels ,6.7,78745923,0,root BradSilberling CityofAngels 
Brad Silberling,Casper ,6,100328194,0,root BradSilberling Casper 
Brad Peyton,San Andreas ,6.1,155181732,52000,root BradPeyton SanAndreas 
Brad Peyton,Journey 2: The Mysterious Island ,5.8,103812241,0,root BradPeyton Journey2:TheMysteriousIsland 
Brad Peyton,Cats & Dogs: The Revenge of Kitty Galore ,4.3,43575716,0,root BradPeyton Cats&Dogs:TheRevengeofKittyGalore 
Brad J. Silverman,Grace Unplugged ,6.1,2507106,0,root BradJ.Silverman GraceUnplugged 
Brad Furman,The Lincoln Lawyer ,7.3,57981889,25000,root BradFurman TheLincolnLawyer 
Brad Furman,The Infiltrator ,7.3,14946229,0,root BradFurman TheInfiltrator 
Brad Furman,Runner Runner ,5.6,19316646,0,root BradFurman RunnerRunner 
Brad Bird,Tomorrowland ,6.5,93417865,37000,root BradBird Tomorrowland 
Brad Bird,The Iron Giant ,8,23159305,0,root BradBird TheIronGiant 
Brad Bird,The Incredibles ,8,261437578,0,root BradBird TheIncredibles 
Brad Bird,Ratatouille ,8,206435493,10000,root BradBird Ratatouille 
Brad Bird,Mission: Impossible - Ghost Protocol ,7.4,209364921,35000,root BradBird Mission:Impossible-GhostProtocol 
Brad Anderson,Transsiberian ,6.7,2203641,0,root BradAnderson Transsiberian 
Brad Anderson,The Machinist ,7.7,1082044,21000,root BradAnderson TheMachinist 
Brad Anderson,The Call ,6.7,51872378,23000,root BradAnderson TheCall 
Brad Anderson,Session 9 ,6.5,373967,0,root BradAnderson Session9 
Brad Anderson,Next Stop Wonderland ,6.7,3386698,392,root BradAnderson NextStopWonderland 
Boris Rodriguez,Eddie: The Sleepwalking Cannibal ,5.7,1521,932,root BorisRodriguez Eddie:TheSleepwalkingCannibal 
Bonnie Hunt,Return to Me ,6.9,32662299,0,root BonnieHunt ReturntoMe 
Bobcat Goldthwait,World's Greatest Dad ,6.9,221210,0,root BobcatGoldthwait World'sGreatestDad 
Bobby Farrelly,There's Something About Mary ,7.1,176483808,0,root BobbyFarrelly There'sSomethingAboutMary 
Bobby Farrelly,The Three Stooges ,5.1,44328238,13000,root BobbyFarrelly TheThreeStooges 
Bobby Farrelly,Stuck on You ,5.8,33828318,0,root BobbyFarrelly StuckonYou 
Bobby Farrelly,Shallow Hal ,5.9,70836296,0,root BobbyFarrelly ShallowHal 
Bobby Farrelly,Osmosis Jones ,6.2,13596911,2000,root BobbyFarrelly OsmosisJones 
Bobby Farrelly,"Me, Myself & Irene ",6.5,90567722,0,"root BobbyFarrelly Me,Myself&Irene "
Bobby Farrelly,Kingpin ,6.9,24944213,3000,root BobbyFarrelly Kingpin 
Bobby Farrelly,Hall Pass ,5.9,45045037,10000,root BobbyFarrelly HallPass 
Bobby Farrelly,Fever Pitch ,6.2,42071069,0,root BobbyFarrelly FeverPitch 
Bobby Farrelly,Dumb and Dumber To ,5.7,86208010,55000,root BobbyFarrelly DumbandDumberTo 
Bob Spiers,Spice World ,3.3,29247405,0,root BobSpiers SpiceWorld 
Bob Saget,Dirty Work ,6.4,9975684,679,root BobSaget DirtyWork 
Bob Rafelson,Blood and Wine ,6.1,1075288,145,root BobRafelson BloodandWine 
Bob Odenkirk,The Brothers Solomon ,5.3,900926,319,root BobOdenkirk TheBrothersSolomon 
Bob Odenkirk,Let's Go to Prison ,6,4613815,931,root BobOdenkirk Let'sGotoPrison 
Bob Gosse,I Hope They Serve Beer in Hell ,5.3,1425993,0,root BobGosse IHopeTheyServeBeerinHell 
Bob Giraldi,Dinner Rush ,7.3,110000,495,root BobGiraldi DinnerRush 
Bob Dolman,The Banger Sisters ,5.6,30306281,744,root BobDolman TheBangerSisters 
Bob Clark,Superbabies: Baby Geniuses 2 ,1.9,9109322,0,root BobClark Superbabies:BabyGeniuses2 
Bob Clark,Porky's ,6.2,105500000,0,root BobClark Porky's 
Bob Clark,Baby Geniuses ,2.5,27141959,0,root BobClark BabyGeniuses 
Boaz Yakin,Safe ,6.5,17120019,12000,root BoazYakin Safe 
Boaz Yakin,Remember the Titans ,7.8,115648585,0,root BoazYakin RemembertheTitans 
Boaz Yakin,Max ,6.8,42652003,33000,root BoazYakin Max 
Bo Welch,The Cat in the Hat ,3.8,100446895,946,root BoWelch TheCatintheHat 
Blake Edwards,Darling Lili ,6.2,5000000,104,root BlakeEdwards DarlingLili 
Blair Hayes,Bubble Boy ,5.6,5002310,0,root BlairHayes BubbleBoy 
Billy Wilder,Some Like It Hot ,8.3,25000000,10000,root BillyWilder SomeLikeItHot 
Billy Ray,Shattered Glass ,7.2,2207975,0,root BillyRay ShatteredGlass 
Billy Bob Thornton,Sling Blade ,8,24475416,0,root BillyBobThornton SlingBlade 
Billy Bob Thornton,All the Pretty Horses ,5.8,15527125,652,root BillyBobThornton AllthePrettyHorses 
Bille Woodruff,The Perfect Match ,4.5,9658370,740,root BilleWoodruff ThePerfectMatch 
Bille Woodruff,Honey ,5.3,30222640,0,root BilleWoodruff Honey 
Bille Woodruff,Beauty Shop ,5.5,36310118,671,root BilleWoodruff BeautyShop 
Bille Woodruff,Addicted ,5.2,17382982,0,root BilleWoodruff Addicted 
Bille August,Smilla's Sense of Snow ,6.4,2221994,561,root BilleAugust Smilla'sSenseofSnow 
Bill Plympton,I Married a Strange Person! ,7,203134,178,root BillPlympton IMarriedaStrangePerson! 
Bill Paxton,The Greatest Game Ever Played ,7.5,15331289,0,root BillPaxton TheGreatestGameEverPlayed 
Bill Paxton,Frailty ,7.3,13103828,5000,root BillPaxton Frailty 
Bill Muir,The Lost Medallion: The Adventures of Billy Stone ,4.8,549632,715,root BillMuir TheLostMedallion:TheAdventuresofBillyStone 
Bill Duke,Not Easily Broken ,6.1,10572742,738,root BillDuke NotEasilyBroken 
Bill Condon,The Twilight Saga: Breaking Dawn - Part 2 ,5.5,584597846,130000,root BillCondon TheTwilightSaga:BreakingDawn-Part2 
Bill Condon,The Fifth Estate ,6.2,3254172,11000,root BillCondon TheFifthEstate 
Bill Condon,Kinsey ,7.1,10214647,0,root BillCondon Kinsey 
Bill Condon,Gods and Monsters ,7.5,6390032,0,root BillCondon GodsandMonsters 
Bill Condon,Dreamgirls ,6.5,103338338,0,root BillCondon Dreamgirls 
Bigas Luna,The Chambermaid on the Titanic ,6.8,244465,85,root BigasLuna TheChambermaidontheTitanic 
Bibo Bergeron,The Road to El Dorado ,6.9,50802661,0,root BiboBergeron TheRoadtoElDorado 
Bibo Bergeron,Shark Tale ,6,160762022,0,root BiboBergeron SharkTale 
Betty Thomas,I Spy ,5.4,33105600,531,root BettyThomas ISpy 
Betty Thomas,Doctor Dolittle ,5.3,144156464,694,root BettyThomas DoctorDolittle 
Betty Thomas,Alvin and the Chipmunks: The Squeakquel ,4.5,219613391,2000,root BettyThomas AlvinandtheChipmunks:TheSqueakquel 
Betty Thomas,28 Days ,6,37035515,0,root BettyThomas 28Days 
Beto Gómez,Saving Private Perez ,6,1391770,0,root BetoGómez SavingPrivatePerez 
Bernardo Bertolucci,The Last Emperor ,7.8,43984230,0,root BernardoBertolucci TheLastEmperor 
Benson Lee,Battle of the Year ,5,8888355,0,root BensonLee BattleoftheYear 
Benny Boom,Next Day Air ,5.9,10017041,545,root BennyBoom NextDayAir 
Bennett Miller,Moneyball ,7.6,75605492,27000,root BennettMiller Moneyball 
Bennett Miller,Capote ,7.4,28747570,0,root BennettMiller Capote 
Benjamin Dickinson,Creative Control ,5.5,62480,793,root BenjaminDickinson CreativeControl 
Benh Zeitlin,Beasts of the Southern Wild ,7.3,12784397,31000,root BenhZeitlin BeastsoftheSouthernWild 
Benedikt Erlingsson,Of Horses and Men ,6.9,11835,1000,root BenediktErlingsson OfHorsesandMen 
Ben Younger,Boiler Room ,7,16938179,0,root BenYounger BoilerRoom 
Ben Wheatley,Kill List ,6.3,26297,0,root BenWheatley KillList 
Ben Wheatley,Down Terrace ,6.5,9609,535,root BenWheatley DownTerrace 
Ben Stiller,Zoolander 2 ,4.8,28837115,28000,root BenStiller Zoolander2 
Ben Stiller,Zoolander ,6.6,45162741,0,root BenStiller Zoolander 
Ben Stiller,Tropic Thunder ,7,110416702,0,root BenStiller TropicThunder 
Ben Stiller,The Secret Life of Walter Mitty ,7.3,58229120,70000,root BenStiller TheSecretLifeofWalterMitty 
Ben Stiller,The Cable Guy ,6,60154431,0,root BenStiller TheCableGuy 
Ben Lewin,The Sessions ,7.2,5997134,11000,root BenLewin TheSessions 
Ben Falcone,The Boss ,5.3,63034755,0,root BenFalcone TheBoss 
Ben Falcone,Tammy ,4.9,84518155,11000,root BenFalcone Tammy 
Ben Affleck,The Town ,7.6,92173235,29000,root BenAffleck TheTown 
Ben Affleck,Argo ,7.7,136019448,89000,root BenAffleck Argo 
Beeban Kidron,Bridget Jones: The Edge of Reason ,5.9,40203020,0,root BeebanKidron BridgetJones:TheEdgeofReason 
Baz Luhrmann,The Great Gatsby ,7.3,289625592,230000,root BazLuhrmann TheGreatGatsby 
Baz Luhrmann,Romeo + Juliet ,6.8,46338728,10000,root BazLuhrmann Romeo+Juliet 
Baz Luhrmann,Moulin Rouge! ,7.6,57386369,10000,root BazLuhrmann MoulinRouge! 
Baz Luhrmann,Australia ,6.6,49551662,0,root BazLuhrmann Australia 
Bart Freundlich,Trust the Man ,5.7,1530535,215,root BartFreundlich TrusttheMan 
Bart Freundlich,Catch That Kid ,5.2,16702864,591,root BartFreundlich CatchThatKid 
Barry W. Blaustein,Beyond the Mat ,7.6,2047570,491,root BarryW.Blaustein BeyondtheMat 
Barry Sonnenfeld,Wild Wild West ,4.8,113745408,0,root BarrySonnenfeld WildWildWest 
Barry Sonnenfeld,The Addams Family ,6.8,113502246,5000,root BarrySonnenfeld TheAddamsFamily 
Barry Sonnenfeld,Men in Black II ,6.1,190418803,2000,root BarrySonnenfeld MeninBlackII 
Barry Sonnenfeld,Men in Black 3 ,6.8,179020854,40000,root BarrySonnenfeld MeninBlack3 
Barry Sonnenfeld,Men in Black ,7.3,250147615,0,root BarrySonnenfeld MeninBlack 
Barry Sonnenfeld,Get Shorty ,6.9,72077000,0,root BarrySonnenfeld GetShorty 
Barry Sonnenfeld,Big Trouble ,6.5,7262288,892,root BarrySonnenfeld BigTrouble 
Barry Skolnick,Mean Machine ,6.5,92191,0,root BarrySkolnick MeanMachine 
Barry Levinson,Young Sherlock Holmes ,6.8,4250320,0,root BarryLevinson YoungSherlockHolmes 
Barry Levinson,What Just Happened ,5.7,1089365,845,root BarryLevinson WhatJustHappened 
Barry Levinson,Wag the Dog ,7.1,43022524,12000,root BarryLevinson WagtheDog 
Barry Levinson,Sphere ,6,36976367,0,root BarryLevinson Sphere 
Barry Levinson,Sleepers ,7.5,53300852,0,root BarryLevinson Sleepers 
Barry Levinson,Rain Man ,8,172825435,12000,root BarryLevinson RainMan 
Barry Levinson,Man of the Year ,6.2,37442180,0,root BarryLevinson ManoftheYear 
Barry Levinson,"Good Morning, Vietnam ",7.3,123922370,0,"root BarryLevinson GoodMorning,Vietnam "
Barry Levinson,Envy ,4.8,12181484,713,root BarryLevinson Envy 
Barry Levinson,Disclosure ,6,83000000,0,root BarryLevinson Disclosure 
Barry Levinson,Diner ,7.2,14100000,0,root BarryLevinson Diner 
Barry Levinson,Bandits ,6.6,41523271,0,root BarryLevinson Bandits 
Barry Levinson,An Everlasting Piece ,6.3,75078,132,root BarryLevinson AnEverlastingPiece 
Barry Cook,Walking with Dinosaurs 3D ,5.2,36073232,0,root BarryCook WalkingwithDinosaurs3D 
Barbra Streisand,Yentl ,6.6,30400000,0,root BarbraStreisand Yentl 
Barbra Streisand,The Prince of Tides ,6.6,74787599,883,root BarbraStreisand ThePrinceofTides 
Barbra Streisand,The Mirror Has Two Faces ,6.5,41252428,0,root BarbraStreisand TheMirrorHasTwoFaces 
Barbet Schroeder,Murder by Numbers ,6.1,63749738,0,root BarbetSchroeder MurderbyNumbers 
Barbet Schroeder,Kiss of Death ,5.9,14942422,555,root BarbetSchroeder KissofDeath 
Baltasar Kormákur,Everest ,7.1,43247140,40000,root BaltasarKormákur Everest 
Baltasar Kormákur,Contraband ,6.5,66489425,0,root BaltasarKormákur Contraband 
Baltasar Kormákur,2 Guns ,6.7,75573300,22000,root BaltasarKormákur 2Guns 
Babak Najafi,London Has Fallen ,5.9,62401264,28000,root BabakNajafi LondonHasFallen 
Ayan Mukerji,Yeh Jawaani Hai Deewani ,6.9,3827466,0,root AyanMukerji YehJawaaniHaiDeewani 
Ava DuVernay,Selma ,7.5,52066000,22000,root AvaDuVernay Selma 
Ava DuVernay,Middle of Nowhere ,6.5,78030,569,root AvaDuVernay MiddleofNowhere 
Audrey Wells,Under the Tuscan Sun ,6.7,43601508,0,root AudreyWells UndertheTuscanSun 
Atom Egoyan,Where the Truth Lies ,6.5,871527,507,root AtomEgoyan WheretheTruthLies 
Atom Egoyan,The Sweet Hereafter ,7.7,4306697,920,root AtomEgoyan TheSweetHereafter 
Atom Egoyan,Felicia's Journey ,7,819852,284,root AtomEgoyan Felicia'sJourney 
Atom Egoyan,Exotica ,7.2,5132222,619,root AtomEgoyan Exotica 
Atom Egoyan,Chloe ,6.3,3074838,0,root AtomEgoyan Chloe 
Atom Egoyan,Ararat ,6.6,1554566,824,root AtomEgoyan Ararat 
Ashish R. Mohan,Khiladi 786 ,4.3,352684,365,root AshishR.Mohan Khiladi786 
Ash Brannon,Surf's Up ,6.8,58867694,0,root AshBrannon Surf'sUp 
Asghar Farhadi,A Separation ,8.4,7098492,48000,root AsgharFarhadi ASeparation 
Asger Leth,Man on a Ledge ,6.6,18600911,11000,root AsgerLeth ManonaLedge 
Arthur Hiller,An Alan Smithee Film: Burn Hollywood Burn ,3.5,15447,89,root ArthurHiller AnAlanSmitheeFilm:BurnHollywoodBurn 
Arjun Sablok,Neal 'N' Nikki ,3.3,100358,66,root ArjunSablok Neal'N'Nikki 
Ariel Vromen,The Iceman ,6.9,1939441,20000,root ArielVromen TheIceman 
Ariel Vromen,Criminal ,6.3,14268533,0,root ArielVromen Criminal 
Arie Posin,The Chumscrubber ,7,49526,1000,root AriePosin TheChumscrubber 
Ari Sandel,The DUFF ,6.5,34017854,8000,root AriSandel TheDUFF 
Ari Kirschenbaum,Fabled ,5.8,25918,7,root AriKirschenbaum Fabled 
Ari Folman,Waltz with Bashir ,8,2283276,0,root AriFolman WaltzwithBashir 
Anurag Basu,Kites ,6,1602466,0,root AnuragBasu Kites 
Antony Hoffman,Red Planet ,5.7,17473245,995,root AntonyHoffman RedPlanet 
Antonio Banderas,Crazy in Alabama ,6.3,1954202,391,root AntonioBanderas CrazyinAlabama 
Antonia Bird,Ravenous ,7.1,2060953,0,root AntoniaBird Ravenous 
Anton Corbijn,The American ,6.3,35596227,10000,root AntonCorbijn TheAmerican 
Anton Corbijn,Control ,7.7,871577,13000,root AntonCorbijn Control 
Anton Corbijn,A Most Wanted Man ,6.8,17237244,13000,root AntonCorbijn AMostWantedMan 
Antoine Fuqua,Training Day ,7.7,76261036,0,root AntoineFuqua TrainingDay 
Antoine Fuqua,The Replacement Killers ,6.1,18967571,629,root AntoineFuqua TheReplacementKillers 
Antoine Fuqua,The Equalizer ,7.2,101530738,56000,root AntoineFuqua TheEqualizer 
Antoine Fuqua,Tears of the Sun ,6.6,43426961,0,root AntoineFuqua TearsoftheSun 
Antoine Fuqua,Southpaw ,7.5,52418902,44000,root AntoineFuqua Southpaw 
Antoine Fuqua,Shooter ,7.2,46975183,0,root AntoineFuqua Shooter 
Antoine Fuqua,Olympus Has Fallen ,6.5,98895417,45000,root AntoineFuqua OlympusHasFallen 
Antoine Fuqua,Brooklyn's Finest ,6.7,27154426,4000,root AntoineFuqua Brooklyn'sFinest 
Anthony Russo,"You, Me and Dupree ",5.6,75604320,0,"root AnthonyRusso You,MeandDupree "
Anthony Russo,Welcome to Collinwood ,6.4,333976,423,root AnthonyRusso WelcometoCollinwood 
Anthony Russo,Captain America: The Winter Soldier ,7.8,259746958,55000,root AnthonyRusso CaptainAmerica:TheWinterSoldier 
Anthony Russo,Captain America: Civil War ,8.2,407197282,72000,root AnthonyRusso CaptainAmerica:CivilWar 
Anthony Powell,Antarctica: A Year on Ice ,7.6,287761,0,root AnthonyPowell Antarctica:AYearonIce 
Anthony Minghella,The Talented Mr. Ripley ,7.3,81292135,0,root AnthonyMinghella TheTalentedMr.Ripley 
Anthony Minghella,The English Patient ,7.4,78651430,0,root AnthonyMinghella TheEnglishPatient 
Anthony Minghella,Cold Mountain ,7.2,95632614,0,root AnthonyMinghella ColdMountain 
Anthony Hickox,Warlock: The Armageddon ,5.3,3902679,217,root AnthonyHickox Warlock:TheArmageddon 
Anthony Hemingway,Red Tails ,5.9,49875589,0,root AnthonyHemingway RedTails 
Anthony Bell,Alpha and Omega ,5.3,25077977,0,root AnthonyBell AlphaandOmega 
Anne Fontaine,Coco Before Chanel ,6.7,6109075,0,root AnneFontaine CocoBeforeChanel 
Anne Fontaine,Adore ,6.2,317125,0,root AnneFontaine Adore 
Anne Fletcher,The Proposal ,6.7,163947053,10000,root AnneFletcher TheProposal 
Anne Fletcher,The Guilt Trip ,5.8,37101011,0,root AnneFletcher TheGuiltTrip 
Anne Fletcher,Step Up ,6.5,65269010,0,root AnneFletcher StepUp 
Anne Fletcher,Hot Pursuit ,5.1,34507079,0,root AnneFletcher HotPursuit 
Anne Fletcher,27 Dresses ,6.1,76806312,0,root AnneFletcher 27Dresses 
Annabel Jankel,Super Mario Bros. ,4,20915465,0,root AnnabelJankel SuperMarioBros. 
Anna Muylaert,The Second Mother ,7.9,375723,0,root AnnaMuylaert TheSecondMother 
Anna Boden,It's Kind of a Funny Story ,7.2,6350058,20000,root AnnaBoden It'sKindofaFunnyStory 
Angelo Pizzo,Courage ,7,2246000,0,root AngeloPizzo Courage 
Angelina Jolie Pitt,Unbroken ,7.2,231207960,70000,root AngelinaJoliePitt Unbroken 
Angelina Jolie Pitt,In the Land of Blood and Honey ,4.3,301305,0,root AngelinaJoliePitt IntheLandofBloodandHoney 
Angelina Jolie Pitt,By the Sea ,5.3,531009,0,root AngelinaJoliePitt BytheSea 
Angela Robinson,Herbie Fully Loaded ,4.7,66002004,1000,root AngelaRobinson HerbieFullyLoaded 
Angela Robinson,D.E.B.S. ,5.3,96793,1000,root AngelaRobinson D.E.B.S. 
Ang Lee,The Ice Storm ,7.5,7837632,0,root AngLee TheIceStorm 
Ang Lee,Taking Woodstock ,6.7,7443007,0,root AngLee TakingWoodstock 
Ang Lee,Sense and Sensibility ,7.7,42700000,0,root AngLee SenseandSensibility 
Ang Lee,Ride with the Devil ,6.8,630779,633,root AngLee RidewiththeDevil 
Ang Lee,Life of Pi ,8,124976634,122000,root AngLee LifeofPi 
Ang Lee,Hulk ,5.7,132122995,0,root AngLee Hulk 
Ang Lee,"Crouching Tiger, Hidden Dragon ",7.9,128067808,0,"root AngLee CrouchingTiger,HiddenDragon "
Ang Lee,Brokeback Mountain ,7.7,83025853,13000,root AngLee BrokebackMountain 
Andy Tennant,The Bounty Hunter ,5.5,67061228,0,root AndyTennant TheBountyHunter 
Andy Tennant,Sweet Home Alabama ,6.1,127214072,0,root AndyTennant SweetHomeAlabama 
Andy Tennant,Hitch ,6.6,177575142,0,root AndyTennant Hitch 
Andy Tennant,Fool's Gold ,5.6,70224196,0,root AndyTennant Fool'sGold 
Andy Tennant,Ever After: A Cinderella Story ,7,65703412,0,root AndyTennant EverAfter:ACinderellaStory 
Andy Tennant,Anna and the King ,6.7,39251128,0,root AndyTennant AnnaandtheKing 
Andy Garcia,The Lost City ,6.7,2483955,957,root AndyGarcia TheLostCity 
Andy Fickman,You Again ,5.8,25677801,0,root AndyFickman YouAgain 
Andy Fickman,The Game Plan ,6.2,90636983,0,root AndyFickman TheGamePlan 
Andy Fickman,She's the Man ,6.4,33687630,0,root AndyFickman She'stheMan 
Andy Fickman,Race to Witch Mountain ,5.7,67128202,0,root AndyFickman RacetoWitchMountain 
Andy Fickman,Paul Blart: Mall Cop 2 ,4.4,71038190,8000,root AndyFickman PaulBlart:MallCop2 
Andy Fickman,Parental Guidance ,6.1,77264926,0,root AndyFickman ParentalGuidance 
Andy Cadiff,Chasing Liberty ,6.1,24379028,0,root AndyCadiff ChasingLiberty 
Andrzej Bartkowiak,Street Fighter: The Legend of Chun-Li ,3.7,8742261,0,root AndrzejBartkowiak StreetFighter:TheLegendofChun-Li 
Andrzej Bartkowiak,Romeo Must Die ,6.1,55973336,0,root AndrzejBartkowiak RomeoMustDie 
